ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Attachment URL,Question Categories,Question Tags,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,answers,selected,votes_up,votes_down,views,year,session,roles,inspection_check
627,소방안전관리론 2016년 3회차 질문 - 627[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2016년-3회차-질문-627채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2016년-3회차-질문-627채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,14,3,0,2016,3,1,0
628,소방안전관리론 2016년 4회차 질문 - 628[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2016년-4회차-질문-628채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2016년-4회차-질문-628채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,3,3,0,2016,4,1,0
629,소방안전관리론 2017년 1회차 질문 - 629[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2017년-1회차-질문-629채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2017년-1회차-질문-629채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,5,4,0,2017,1,1,0
630,소방안전관리론 2017년 2회차 질문 - 630[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2017년-2회차-질문-630채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2017년-2회차-질문-630채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,12,8,0,2017,2,1,0
631,소방안전관리론 2017년 3회차 질문 - 631[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2017년-3회차-질문-631채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2017년-3회차-질문-631채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,1,2,0,2017,3,1,0
632,소방안전관리론 2017년 4회차 질문 - 632[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2017년-4회차-질문-632채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2017년-4회차-질문-632채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,4,10,0,2017,4,1,0
633,소방안전관리론 2018년 1회차 질문 - 633[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2018년-1회차-질문-633채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2018년-1회차-질문-633채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,8,1,0,2018,1,1,1
634,소방안전관리론 2018년 2회차 질문 - 634[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2018년-2회차-질문-634채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2018년-2회차-질문-634채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,7,9,0,2018,2,1,0
635,소방안전관리론 2018년 3회차 질문 - 635[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2018년-3회차-질문-635채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2018년-3회차-질문-635채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,9,5,0,2018,3,1,1
636,소방안전관리론 2018년 4회차 질문 - 636[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방안전관리론-2018년-4회차-질문-636채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방안전관리론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방안전관리론-2018년-4회차-질문-636채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,12,5,0,2018,4,1,1
637,소방시설의-점검실무-행정 2013년 1회차 질문 - 637[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2013년-1회차-질문-637채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2013년-1회차-질문-637채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,10,6,0,2013,1,1,0
638,소방시설의-점검실무-행정 2013년 2회차 질문 - 638[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2013년-2회차-질문-638채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2013년-2회차-질문-638채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,1,8,0,2013,2,1,1
639,소방시설의-점검실무-행정 2013년 3회차 질문 - 639[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2013년-3회차-질문-639채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2013년-3회차-질문-639채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,11,9,0,2013,3,1,0
640,소방시설의-점검실무-행정 2013년 4회차 질문 - 640[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2013년-4회차-질문-640채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2013년-4회차-질문-640채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,16,6,0,2013,4,1,0
641,소방시설의-점검실무-행정 2014년 1회차 질문 - 641[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2014년-1회차-질문-641채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2014년-1회차-질문-641채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,15,4,0,2014,1,1,1
642,소방시설의-점검실무-행정 2014년 2회차 질문 - 642[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2014년-2회차-질문-642채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2014년-2회차-질문-642채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,1,9,0,2014,2,1,1
643,소방시설의-점검실무-행정 2014년 3회차 질문 - 643[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2014년-3회차-질문-643채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2014년-3회차-질문-643채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,9,10,0,2014,3,1,1
644,소방시설의-점검실무-행정 2014년 4회차 질문 - 644[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2014년-4회차-질문-644채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2014년-4회차-질문-644채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,14,9,0,2014,4,1,1
645,소방시설의-점검실무-행정 2015년 1회차 질문 - 645[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2015년-1회차-질문-645채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2015년-1회차-질문-645채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,9,5,0,2015,1,1,0
646,소방시설의-점검실무-행정 2015년 2회차 질문 - 646[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2015년-2회차-질문-646채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2015년-2회차-질문-646채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,14,7,0,2015,2,1,0
647,소방시설의-점검실무-행정 2015년 3회차 질문 - 647[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2015년-3회차-질문-647채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2015년-3회차-질문-647채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,4,7,0,2015,3,1,1
648,소방시설의-점검실무-행정 2015년 4회차 질문 - 648[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2015년-4회차-질문-648채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2015년-4회차-질문-648채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,6,0,0,2015,4,1,1
649,소방시설의-점검실무-행정 2016년 1회차 질문 - 649[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2016년-1회차-질문-649채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2016년-1회차-질문-649채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,6,7,0,2016,1,1,0
650,소방시설의-점검실무-행정 2016년 2회차 질문 - 650[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2016년-2회차-질문-650채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2016년-2회차-질문-650채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,6,10,0,2016,2,1,0
651,소방시설의-점검실무-행정 2016년 3회차 질문 - 651[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2016년-3회차-질문-651채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2016년-3회차-질문-651채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,19,9,0,2016,3,1,0
652,소방시설의-점검실무-행정 2016년 4회차 질문 - 652[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2016년-4회차-질문-652채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2016년-4회차-질문-652채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,10,6,0,2016,4,1,0
653,소방시설의-점검실무-행정 2017년 1회차 질문 - 653[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2017년-1회차-질문-653채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2017년-1회차-질문-653채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,9,10,0,2017,1,1,0
654,소방시설의-점검실무-행정 2017년 2회차 질문 - 654[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2017년-2회차-질문-654채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2017년-2회차-질문-654채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,2,9,0,2017,2,1,1
655,소방시설의-점검실무-행정 2017년 3회차 질문 - 655[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2017년-3회차-질문-655채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2017년-3회차-질문-655채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,16,2,0,2017,3,1,0
656,소방시설의-점검실무-행정 2017년 4회차 질문 - 656[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2017년-4회차-질문-656채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2017년-4회차-질문-656채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,12,5,0,2017,4,1,1
657,소방시설의-점검실무-행정 2018년 1회차 질문 - 657[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2018년-1회차-질문-657채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2018년-1회차-질문-657채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,19,1,0,2018,1,1,1
658,소방시설의-점검실무-행정 2018년 2회차 질문 - 658[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2018년-2회차-질문-658채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2018년-2회차-질문-658채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,20,4,0,2018,2,1,1
659,소방시설의-점검실무-행정 2018년 3회차 질문 - 659[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2018년-3회차-질문-659채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2018년-3회차-질문-659채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,17,10,0,2018,3,1,1
660,소방시설의-점검실무-행정 2018년 4회차 질문 - 660[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방시설의-점검실무-행정-2018년-4회차-질문-660채택x답변x/,,,,,,,자격증>국가전문>소방시설관리사>소방시설의-점검실무-행정,,publish,1,rpf5573,rpf5573@gmail.com,,,소방시설의-점검실무-행정-2018년-4회차-질문-660채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,20,6,0,2018,4,1,0
